decade,frame (verb--syntactic relation),support nouns,support noun counts,ground-truth emerging (query) nouns
1860,serve-dobj,"['king', 'master', 'friend', 'office', 'christ', 'church', 'table', 'creature', 'man', 'people', 'queen', 'devil', 'person', 'gun', 'crown', 'emperor']","[3941, 3467, 2137, 2006, 1179, 1120, 903, 847, 752, 692, 559, 501, 485, 426, 424, 396]","['lunch', 'user', 'area', 'objective', 'goal', 'coffee', 'range', 'student', 'patient', 'school']"
1860,serve-pobj_prep.as,"['guide', 'model', 'soldier', 'volunteer', 'food', 'foundation', 'place', 'point', 'instrument', 'substitute', 'base', 'support', 'medium', 'interpreter', 'rule', 'barrier']","[2912, 2175, 1293, 1180, 1025, 1014, 919, 650, 631, 591, 539, 516, 486, 453, 449, 447]","['site', 'buffer', 'center', 'editor', 'headquarters', 'tool', 'control', 'indicator', 'mechanism', 'marker']"
1860,set-dobj,"['fire', 'sail', 'foot', 'hand', 'heart', 'house', 'face', 'table', 'seal', 'man', 'world', 'trap', 'watch', 'king', 'authority', 'store']","[21418, 12326, 8920, 6473, 4819, 2385, 2015, 1385, 1383, 1217, 1209, 1032, 982, 947, 859, 850]","['objective', 'bit', 'alarm', 'network', 'structure', 'connection', 'station', 'framework', 'target', 'appointment']"
1860,set-pobj_prep.in,"['light', 'place', 'frame', 'ground', 'array', 'world', 'basin', 'diamond', 'book', 'life', 'church', 'earth', 'stock', 'action', 'ring', 'silver']","[3262, 3073, 972, 900, 870, 652, 630, 627, 577, 575, 560, 505, 502, 486, 452, 441]","['floor', 'matrix', 'concrete', 'background', 'home', 'art', 'area', 'center', 'fig', 'park']"
1860,shake-dobj,"['head', 'hand', 'yoke', 'foundation', 'earth', 'throne', 'frame', 'world', 'authority', 'tree', 'lock', 'soul', 'ground', 'house', 'side', 'wall']","[23158, 18144, 5001, 2325, 1530, 1190, 1099, 890, 740, 601, 592, 556, 533, 518, 483, 440]","['blanket', 'memory', 'image', 'bit', 'cobweb', 'bar', 'flask', 'container', 'child', 'grip']"
1860,shoot-dobj,"['arrow', 'man', 'bird', 'deer', 'game', 'duck', 'fowl', 'animal', 'king', 'dog', 'partridge', 'horse', 'pigeon', 'bear', 'officer', 'person']","[2210, 1576, 1243, 670, 542, 451, 356, 340, 304, 296, 285, 248, 247, 243, 228, 221]","['mouth', 'sequence', 'guy', 'plane', 'video', 'aircraft', 'rifle', 'basket', 'film', 'hoop']"
1860,show-dobj,"['sign', 'power', 'face', 'place', 'form', 'man', 'world', 'connection', 'structure', 'head', 'ground', 'hand', 'glory', 'light', 'house', 'connexion']","[8695, 4095, 3464, 1811, 1651, 1473, 1399, 1382, 1231, 1121, 1004, 997, 987, 947, 946, 856]","['drop', 'slide', 'cycle', 'plane', 'shift', 'fiber', 'restraint', 'portfolio', 'film', 'sequence']"
1860,sign-pobj_prep.by,"['clerk', 'commissioner', 'hand', 'inhabitant', 'judge', 'justice', 'king', 'master', 'minister', 'officer', 'peer', 'person', 'president', 'secretary', 'speaker', 'witness']","[334, 347, 708, 226, 244, 203, 1043, 265, 634, 793, 305, 1490, 1005, 361, 245, 221]","['scientist', 'maker', 'patient', 'father', 'bush', 'manager', 'seller', 'student', 'employer', 'employee']"
1860,sit-nsubj,"['court', 'man', 'house', 'king', 'woman', 'assembly', 'person', 'people', 'lady', 'son', 'judge', 'father', 'wind', 'mother', 'wife', 'child']","[1126, 987, 755, 700, 532, 527, 526, 473, 405, 384, 351, 281, 280, 275, 245, 239]","['world', 'grandfather', 'captain', 'jack', 'student', 'subject', 'nurse', 'mixture', 'representative', 'cat']"
1860,sit-pobj_prep.at,"['board', 'breakfast', 'desk', 'dinner', 'door', 'foot', 'gate', 'hand', 'head', 'helm', 'home', 'meat', 'side', 'supper', 'table', 'window']","[400, 487, 480, 880, 774, 2737, 219, 1727, 674, 501, 769, 1301, 415, 319, 7767, 524]","['lunch', 'bar', 'counter', 'center', 'keyboard', 'typewriter', 'cafe', 'computer', 'base', 'back']"
1860,sit-pobj_prep.in,"['house', 'chair', 'room', 'place', 'bed', 'seat', 'court', 'corner', 'assembly', 'chamber', 'hall', 'shade', 'box', 'throne', 'row', 'study']","[4912, 4851, 2545, 2388, 1362, 1338, 1104, 996, 803, 664, 534, 484, 451, 420, 346, 322]","['booth', 'restaurant', 'area', 'rocker', 'classroom', 'park', 'back', 'cafe', 'center', 'wheelchair']"
1860,sit-pobj_prep.on,"['throne', 'bench', 'hand', 'ground', 'side', 'horse', 'seat', 'chair', 'step', 'stool', 'bank', 'sofa', 'stone', 'floor', 'grass', 'bed']","[6540, 2285, 2151, 1728, 1641, 1153, 1080, 925, 756, 688, 683, 619, 611, 609, 527, 515]","['curb', 'toilet', 'desk', 'stoop', 'court', 'veranda', 'bunk', 'beach', 'cot', 'arm']"
1860,situate-pobj_prep.in,"['bay', 'centre', 'corner', 'garden', 'heart', 'hollow', 'line', 'mountain', 'ocean', 'park', 'place', 'plain', 'plane', 'spot', 'street', 'valley']","[305, 2043, 262, 240, 466, 333, 406, 227, 245, 239, 505, 1255, 578, 321, 1055, 2494]","['basement', 'building', 'belt', 'japan', 'quadrant', 'floor', 'setting', 'third', 'cortex', 'house']"
1860,speak-nsubj,"['man', 'christ', 'father', 'people', 'person', 'king', 'author', 'woman', 'mouth', 'john', 'friend', 'tongue', 'child', 'mother', 'action', 'lip']","[4784, 1328, 1186, 1154, 1103, 846, 755, 706, 613, 573, 544, 480, 476, 399, 371, 359]","['representative', 'economist', 'student', 'animal', 'gun', 'jack', 'martin', 'bell', 'earth', 'individual']"
1860,speak-pobj_prep.in,"['place', 'person', 'tongue', 'house', 'defence', 'style', 'assembly', 'ear', 'church', 'book', 'case', 'connection', 'life', 'court', 'street', 'room']","[1806, 1571, 1441, 1211, 1106, 793, 671, 520, 442, 351, 316, 311, 307, 304, 257, 241]","['home', 'classroom', 'polish', 'brazil', 'setting', 'area', 'face', 'valley', 'office', 'vein']"
1860,speak-pobj_prep.of,"['man', 'person', 'christ', 'subject', 'power', 'church', 'life', 'king', 'people', 'body', 'friend', 'father', 'form', 'child', 'action', 'book']","[2018, 1717, 1327, 1276, 1094, 790, 773, 757, 757, 641, 635, 630, 626, 609, 573, 573]","['wave', 'japan', 'machine', 'area', 'level', 'personality', 'market', 'opera', 'goal', 'model']"
1860,speak-pobj_prep.to,"['people', 'heart', 'man', 'king', 'person', 'father', 'friend', 'soul', 'point', 'woman', 'child', 'mother', 'lady', 'wife', 'son', 'queen']","[2507, 1750, 1709, 1261, 960, 930, 868, 695, 692, 612, 546, 535, 503, 357, 354, 323]","['power', 'lawyer', 'reporter', 'nurse', 'press', 'manager', 'patient', 'reader', 'student', 'worker']"
1860,spread-dobj,"['terror', 'wing', 'alarm', 'sail', 'light', 'hand', 'net', 'arm', 'table', 'blanket', 'mat', 'carpet', 'ruin', 'feast', 'cloth', 'fire']","[2205, 1552, 1469, 1138, 858, 854, 743, 579, 517, 447, 404, 392, 309, 237, 234, 220]","['center', 'skirt', 'film', 'weight', 'mixture', 'range', 'ridge', 'habit', 'material', 'movement']"
1860,stand-dobj,"['ground', 'shock', 'foot', 'house', 'fire', 'city', 'side', 'church', 'temple', 'statue', 'friend', 'face', 'water', 'castle', 'corn', 'monument']","[3295, 1103, 1085, 1083, 1067, 890, 863, 847, 733, 725, 696, 687, 610, 531, 463, 406]","['wave', 'life', 'toe', 'gaff', 'meter', 'balance', 'arm', 'racket', 'drink', 'people']"
1860,stand-nsubj,"['house', 'case', 'city', 'man', 'church', 'hair', 'temple', 'castle', 'world', 'building', 'people', 'tree', 'sun', 'barometer', 'water', 'person']","[4274, 3732, 3306, 3048, 1981, 1914, 1768, 1557, 1525, 849, 834, 818, 758, 716, 696, 696]","['movement', 'flag', 'fruit', 'library', 'car', 'pine', 'train', 'tube', 'candidate', 'operator']"
1860,stand-pobj_prep.at,"['head', 'door', 'side', 'foot', 'window', 'hand', 'bay', 'bar', 'gate', 'corner', 'bottom', 'point', 'elbow', 'altar', 'helm', 'top']","[4818, 4723, 1243, 1186, 1160, 1042, 866, 857, 704, 694, 382, 355, 290, 277, 273, 262]","['podium', 'heart', 'curb', 'pole', 'crossroad', 'stop', 'stove', 'rail', 'center', 'sink']"
1860,stand-pobj_prep.in,"['place', 'centre', 'corner', 'pillory', 'defence', 'water', 'light', 'street', 'room', 'row', 'connection', 'field', 'line', 'garden', 'hall', 'sun']","[6801, 2437, 1422, 1270, 1186, 1103, 974, 911, 869, 751, 749, 697, 647, 639, 606, 593]","['shower', 'refrigerator', 'defense', 'bedroom', 'bath', 'fire', 'formation', 'back', 'foyer', 'grass']"
1860,stand-pobj_prep.on,"['side', 'ground', 'bank', 'foot', 'site', 'leg', 'hill', 'spot', 'table', 'hand', 'shore', 'top', 'step', 'head', 'platform', 'defence']","[4473, 3710, 2028, 1677, 1517, 1454, 1420, 1137, 1089, 1001, 979, 906, 851, 765, 746, 734]","['stoop', 'desk', 'grass', 'dock', 'lotus', 'curb', 'rise', 'veranda', 'porch', 'rim']"
1860,stop-dobj,"['mouth', 'course', 'ear', 'horse', 'leak', 'hole', 'blood', 'carriage', 'hand', 'train', 'fire', 'vessel', 'wheel', 'bit', 'ship', 'coach']","[3348, 1467, 1322, 914, 827, 739, 479, 429, 378, 368, 339, 323, 313, 289, 288, 270]","['bullet', 'power', 'cycle', 'truck', 'sign', 'point', 'motor', 'construction', 'race', 'habit']"
1860,strengthen-dobj,"['hand', 'power', 'fortification', 'heart', 'defence', 'bond', 'authority', 'body', 'brother', 'tie', 'system', 'line', 'arm', 'foundation', 'memory', 'habit']","[3312, 2441, 1287, 1093, 1003, 911, 845, 590, 555, 539, 538, 533, 476, 462, 448, 354]","['resistance', 'control', 'grip', 'area', 'support', 'mechanism', 'family', 'movement', 'framework', 'network']"
1860,strike-dobj,"['terror', 'head', 'light', 'root', 'fire', 'balance', 'ear', 'rock', 'tent', 'ground', 'man', 'observer', 'flag', 'reader', 'hand', 'enemy']","[4544, 2090, 1563, 1524, 1313, 1162, 1101, 1034, 990, 989, 923, 903, 881, 868, 867, 789]","['screen', 'area', 'center', 'batter', 'acquaintance', 'film', 'wood', 'city', 'action', 'arc']"
1860,study-dobj,"['art', 'subject', 'book', 'divinity', 'habit', 'life', 'system', 'structure', 'form', 'model', 'rule', 'man', 'author', 'action', 'case', 'master']","[2182, 2145, 1432, 999, 570, 517, 464, 398, 381, 370, 318, 294, 288, 278, 278, 265]","['bird', 'area', 'personality', 'market', 'range', 'patient', 'field', 'cell', 'family', 'piano']"
1860,submit-pobj_prep.to,"['authority', 'yoke', 'power', 'action', 'people', 'rule', 'king', 'house', 'restraint', 'arm', 'court', 'reader', 'control', 'course', 'church', 'measure']","[5204, 1842, 1484, 1369, 1223, 1191, 1164, 793, 767, 680, 581, 502, 418, 348, 344, 318]","['magazine', 'bank', 'editor', 'surgery', 'bureau', 'teacher', 'school', 'foundation', 'university', 'server']"
1860,suffer-nsubj,"['christ', 'man', 'people', 'person', 'body', 'child', 'father', 'patient', 'enemy', 'king', 'soul', 'family', 'son', 'friend', 'woman', 'heart']","[2745, 2139, 1364, 884, 509, 487, 449, 442, 386, 338, 322, 292, 290, 243, 235, 231]","['movement', 'student', 'worker', 'peasant', 'life', 'china', 'nutrition', 'black', 'sister', 'dog']"
1860,supply-dobj,"['place', 'market', 'material', 'city', 'food', 'water', 'inhabitant', 'pulpit', 'table', 'family', 'people', 'world', 'link', 'church', 'power', 'enemy']","[32987, 2202, 1957, 1742, 1269, 994, 922, 790, 659, 505, 494, 476, 400, 394, 380, 366]","['equipment', 'set', 'background', 'nutrient', 'base', 'area', 'motor', 'weapon', 'cell', 'range']"
1860,supply-pobj_prep.with,"['water', 'food', 'arm', 'material', 'ammunition', 'book', 'store', 'bread', 'horse', 'blood', 'fish', 'wood', 'vessel', 'milk', 'corn', 'clothing']","[6421, 3802, 1452, 937, 722, 695, 679, 617, 517, 485, 423, 362, 351, 297, 280, 273]","['map', 'machine', 'window', 'system', 'nutrient', 'lime', 'document', 'kit', 'fiber', 'package']"
1860,support-dobj,"['life', 'weight', 'family', 'roof', 'authority', 'measure', 'system', 'arch', 'head', 'body', 'entablature', 'minister', 'bill', 'school', 'power', 'church']","[5037, 4881, 4638, 4319, 3358, 3302, 2312, 2048, 1726, 1512, 1512, 1493, 1366, 1361, 1357, 1258]","['worker', 'habit', 'model', 'level', 'study', 'goal', 'objective', 'network', 'user', 'control']"
1860,support-pobj_prep.by,"['pillar', 'column', 'authority', 'power', 'body', 'arm', 'arch', 'post', 'people', 'row', 'friend', 'wall', 'piece', 'pillow', 'buttress', 'pole']","[8377, 7555, 2905, 1640, 1104, 935, 914, 774, 766, 755, 744, 695, 639, 622, 587, 561]","['worker', 'device', 'source', 'material', 'server', 'tool', 'tank', 'structure', 'study', 'aircraft']"
1860,surmount-pobj_prep.by,"['cross', 'dome', 'crown', 'spire', 'statue', 'tower', 'cupola', 'pediment', 'canopy', 'eagle', 'cap', 'cornice', 'ball', 'head', 'pinnacle', 'urn']","[1477, 1455, 1016, 972, 941, 773, 681, 526, 437, 427, 427, 379, 375, 297, 290, 283]","['disc', 'coat', 'platform', 'shock', 'panel', 'layer', 'ring', 'button', 'umbrella', 'mirror']"
1860,surround-dobj,"['house', 'city', 'throne', 'body', 'earth', 'place', 'court', 'base', 'head', 'building', 'palace', 'temple', 'mouth', 'castle', 'bed', 'enemy']","[2394, 2149, 2007, 1346, 1200, 985, 980, 686, 627, 611, 598, 539, 520, 512, 496, 484]","['school', 'study', 'center', 'line', 'egg', 'fetus', 'fiber', 'material', 'plaza', 'grain']"
1860,surround-pobj_prep.by,"['wall', 'mountain', 'hill', 'enemy', 'tree', 'garden', 'friend', 'water', 'ditch', 'crowd', 'guard', 'circle', 'family', 'rock', 'child', 'wood']","[9582, 3722, 3507, 2868, 2593, 2520, 2277, 2145, 1924, 1753, 1753, 1667, 1513, 1336, 1217, 1101]","['mantle', 'lymphocyte', 'shield', 'film', 'mirror', 'aura', 'farmland', 'matrix', 'fiber', 'bottle']"
1860,surround-pobj_prep.with,"['wall', 'tree', 'garden', 'water', 'wood', 'ditch', 'enemy', 'hill', 'mountain', 'circle', 'rock', 'friend', 'building', 'glory', 'ice', 'guard']","[3083, 1102, 933, 659, 602, 561, 513, 447, 431, 415, 391, 370, 339, 316, 291, 280]","['chair', 'potato', 'pile', 'jacket', 'vegetable', 'aura', 'pearl', 'bottle', 'bodyguard', 'material']"
1860,sustain-dobj,"['life', 'weight', 'shock', 'action', 'office', 'fire', 'power', 'institution', 'authority', 'system', 'body', 'school', 'roof', 'measure', 'entablature', 'family']","[4158, 3688, 1271, 1152, 984, 813, 673, 671, 570, 539, 520, 276, 255, 248, 244, 228]","['network', 'source', 'level', 'casualty', 'contact', 'connection', 'market', 'support', 'base', 'control']"
1860,take-dobj,"['place', 'step', 'measure', 'arm', 'seat', 'course', 'life', 'field', 'hand', 'hold', 'lead', 'root', 'form', 'road', 'residence', 'food']","[447457, 39509, 32878, 31049, 27699, 23626, 20745, 19136, 17408, 13910, 13749, 10054, 9562, 8930, 8431, 8386]","['leak', 'phone', 'notebook', 'vitamin', 'bus', 'elevator', 'shower', 'call', 'taxi', 'garbage']"
1860,take-nsubj,"['man', 'king', 'people', 'action', 'enemy', 'person', 'woman', 'friend', 'father', 'world', 'devil', 'lady', 'blood', 'child', 'court', 'measure']","[6394, 3112, 2918, 2041, 1507, 1446, 1101, 1086, 1023, 946, 930, 832, 802, 769, 737, 729]","['winner', 'construction', 'shift', 'nurse', 'communist', 'user', 'worker', 'plane', 'japan', 'market']"
1860,take-pobj_prep.by,"['hand', 'enemy', 'arm', 'person', 'king', 'officer', 'privateer', 'people', 'man', 'friend', 'pirate', 'descent', 'court', 'ship', 'mouth', 'earl']","[9303, 1997, 1467, 837, 823, 785, 563, 556, 444, 425, 407, 382, 371, 363, 336, 323]","['institution', 'worker', 'employee', 'elbow', 'motor', 'train', 'cell', 'employer', 'camera', 'actor']"
1860,take-pobj_prep.from,"['enemy', 'life', 'book', 'man', 'hand', 'place', 'body', 'people', 'house', 'paper', 'water', 'table', 'church', 'earth', 'tree', 'side']","[3470, 2256, 1276, 973, 954, 906, 891, 665, 654, 626, 584, 570, 554, 552, 552, 538]","['mouse', 'ref', 'set', 'site', 'area', 'bag', 'film', 'rat', 'car', 'range']"
1860,take-pobj_prep.in,"['hand', 'arm', 'connection', 'house', 'case', 'water', 'action', 'place', 'wood', 'church', 'conjunction', 'connexion', 'course', 'sail', 'life', 'court']","[6988, 3761, 3624, 1796, 1738, 1544, 1425, 1269, 1129, 1093, 1090, 1079, 1072, 881, 810, 800]","['area', 'patient', 'sequence', 'home', 'market', 'step', 'factory', 'model', 'car', 'laundry']"
1860,take-pobj_prep.of,"['child', 'subject', 'water', 'horse', 'life', 'soul', 'house', 'church', 'wind', 'person', 'case', 'family', 'school', 'man', 'course', 'ship']","[1882, 1666, 1397, 1170, 726, 625, 620, 595, 518, 497, 492, 462, 444, 422, 419, 398]","['range', 'kid', 'equipment', 'tool', 'pet', 'boom', 'area', 'level', 'structure', 'sibling']"
1860,take-pobj_prep.to,"['house', 'piece', 'heel', 'bed', 'place', 'heart', 'wife', 'prison', 'water', 'boat', 'home', 'king', 'wood', 'hospital', 'room', 'market']","[2232, 1768, 1624, 1494, 1171, 1114, 991, 762, 674, 670, 608, 590, 576, 554, 520, 380]","['doctor', 'floor', 'game', 'lunch', 'airport', 'restaurant', 'level', 'park', 'kitchen', 'center']"
1860,teach-dobj,"['child', 'school', 'art', 'people', 'man', 'boy', 'class', 'world', 'mankind', 'pupil', 'son', 'system', 'girl', 'rule', 'subject', 'person']","[8718, 4957, 4517, 3738, 1682, 1221, 800, 745, 710, 686, 675, 565, 519, 423, 418, 397]","['machine', 'patient', 'grade', 'hospital', 'objective', 'assistant', 'kid', 'material', 'individual', 'post']"
1860,tear-dobj,"['hair', 'clothes', 'heart', 'tree', 'veil', 'skin', 'piece', 'mask', 'earth', 'paper', 'body', 'beard', 'prey', 'garment', 'root', 'house']","[2642, 788, 782, 462, 398, 311, 304, 293, 275, 273, 259, 244, 234, 220, 216, 209]","['strip', 'resistance', 'gas', 'structure', 'street', 'place', 'ligament', 'cloth', 'barrier', 'clothing']"
1860,tell-dobj,"['story', 'people', 'man', 'friend', 'father', 'king', 'mother', 'world', 'master', 'reader', 'wife', 'brother', 'child', 'lady', 'captain', 'house']","[36250, 3354, 3277, 2405, 2119, 2106, 1815, 1809, 1643, 1474, 1062, 1057, 816, 786, 592, 572]","['user', 'worker', 'computer', 'kid', 'press', 'guy', 'dad', 'manager', 'reporter', 'system']"
1860,tell-nsubj,"['man', 'story', 'father', 'friend', 'tongue', 'people', 'nobody', 'author', 'mother', 'heart', 'king', 'person', 'historian', 'christ', 'lady', 'doctor']","[2513, 1596, 1195, 998, 880, 832, 789, 784, 781, 612, 436, 404, 394, 383, 382, 372]","['jack', 'manager', 'pupil', 'bill', 'patient', 'guy', 'dad', 'source', 'student', 'scientist']"
1860,think-nsubj,"['man', 'people', 'world', 'person', 'reader', 'nobody', 'friend', 'king', 'author', 'father', 'court', 'body', 'soul', 'woman', 'heart', 'enemy']","[7028, 6097, 1870, 1372, 1261, 1176, 1172, 1158, 1058, 955, 739, 675, 587, 540, 515, 483]","['manager', 'institution', 'guy', 'bill', 'machine', 'scientist', 'western', 'system', 'worker', 'kid']"
1860,think-pobj_prep.of,"['man', 'friend', 'christ', 'home', 'subject', 'life', 'mother', 'father', 'child', 'people', 'world', 'person', 'wife', 'soul', 'power', 'place']","[1169, 960, 880, 783, 749, 707, 650, 554, 551, 516, 512, 502, 431, 359, 307, 302]","['dog', 'baby', 'room', 'flower', 'image', 'game', 'field', 'animal', 'structure', 'area']"
1860,throw-dobj,"['light', 'yoke', 'arm', 'stone', 'water', 'weight', 'veil', 'mask', 'door', 'shell', 'body', 'shade', 'bridge', 'ball', 'head', 'dart']","[19518, 6117, 6027, 5523, 2050, 1857, 1748, 1368, 1365, 1205, 1144, 1089, 1069, 981, 932, 921]","['towel', 'punch', 'brick', 'baseball', 'cover', 'switch', 'sponge', 'rug', 'baby', 'pillow']"
